,Player,FG-FGA,3P-3PA,FT-FTA,Off,Def,Tot,PF,TP,A,TO,Blk,Stl,Min,Date,Event
18,Dontrell Jenkins,1-4,0-2,0-0,0,2,2,1,2,2,2,0,1,15,04/23/2022,EYBL Session 2 (Indianapolis)
19,Samuel Walters,7-13,3-7,1-2,0,4,4,2,18,1,1,0,0,20,04/23/2022,EYBL Session 2 (Indianapolis)
20,Tristan Gross,2-4,0-0,0-0,0,1,1,0,4,1,0,0,0,25,04/23/2022,EYBL Session 2 (Indianapolis)
21,Sean Stewart,9-13,0-0,1-2,8,10,18,4,19,2,2,1,0,28,04/23/2022,EYBL Session 2 (Indianapolis)
0,Jacob Emmers,2-4,2-4,0-0,0,1,1,1,6,2,0,0,0,20,04/24/2022,EYBL Session 2 (Indianapolis)
1,Amir McMillian,4-8,1-3,3-3,0,2,2,0,12,2,3,0,1,36,04/24/2022,EYBL Session 2 (Indianapolis)
2,Jaxson Ford,2-4,0-0,0-0,1,3,4,3,4,1,2,0,0,12,04/24/2022,EYBL Session 2 (Indianapolis)
3,klairus amir,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
4,Jaxon Lee,1-3,0-0,0-3,2,2,4,4,2,1,1,0,1,35,04/24/2022,EYBL Session 2 (Indianapolis)
5,Doryan Onwuchekwa,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,3,04/24/2022,EYBL Session 2 (Indianapolis)
6,Rustan Griffen,1-6,0-1,0-1,1,3,4,1,2,1,1,1,1,24,04/24/2022,EYBL Session 2 (Indianapolis)
7,Liam McNeeley,7-19,2-6,9-11,2,3,5,1,25,1,2,0,1,33,04/24/2022,EYBL Session 2 (Indianapolis)
8,Landon Brown,5-7,1-1,4-5,2,2,4,0,15,0,1,1,0,25,04/24/2022,EYBL Session 2 (Indianapolis)
9,Ahmare Rose,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
10,TBA 0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
11,Zander Jimenez,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,3,04/24/2022,EYBL Session 2 (Indianapolis)
12,Jase Butler,4-5,1-2,0-0,0,3,3,4,9,6,1,0,3,36,04/24/2022,EYBL Session 2 (Indianapolis)
13,Tzahari Trevino,3-4,0-0,1-1,0,1,1,1,7,1,1,0,0,8,04/24/2022,EYBL Session 2 (Indianapolis)
14,Deundrae Perteete,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
15,Michael Lewis,6-9,4-5,0-1,1,4,5,3,16,0,2,0,1,31,04/24/2022,EYBL Session 2 (Indianapolis)
16,Mike,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
17,MARCUS WASHINGTON,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,2,04/24/2022,EYBL Session 2 (Indianapolis)
18,Steven Emeneke,1-4,0-0,0-0,1,0,1,0,2,0,0,0,0,10,04/24/2022,EYBL Session 2 (Indianapolis)
19,Tyler Thompson,10-16,2-6,0-0,3,6,9,4,22,0,1,1,3,36,04/24/2022,EYBL Session 2 (Indianapolis)
20,Austin Maurer,8-14,2-3,5-8,3,3,6,4,23,1,3,0,1,28,04/24/2022,EYBL Session 2 (Indianapolis)
21,Lawrence Rudolph,2-3,0-1,0-0,0,3,3,3,4,6,0,0,3,35,04/24/2022,EYBL Session 2 (Indianapolis)
22,Landon Wigington,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
0,Amir Lindsey,6-14,0-3,1-1,3,4,7,1,13,7,1,0,3,32,04/24/2022,EYBL Session 2 (Indianapolis)
1,Nathaniel Kwiecinski,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
2,Joson Sanon,3-10,2-4,2-2,0,4,4,1,10,3,3,0,1,32,04/24/2022,EYBL Session 2 (Indianapolis)
3,Dylan Veillette,2-7,0-2,0-2,0,2,2,2,4,0,1,2,0,24,04/24/2022,EYBL Session 2 (Indianapolis)
4,Anthony Daley,4-10,3-9,0-0,0,4,4,0,11,4,1,0,1,29,04/24/2022,EYBL Session 2 (Indianapolis)
5,Quentin Duncan,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
6,Ethan Clark,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,3,04/24/2022,EYBL Session 2 (Indianapolis)
7,Jacob Cofield,1-3,0-0,0-0,1,0,1,2,2,0,0,0,0,6,04/24/2022,EYBL Session 2 (Indianapolis)
8,Caleb Middleton,6-11,0-1,0-1,2,2,4,3,12,0,0,1,1,23,04/24/2022,EYBL Session 2 (Indianapolis)
9,Chris Chol,1-3,1-3,0-0,0,3,3,2,3,1,1,0,0,11,04/24/2022,EYBL Session 2 (Indianapolis)
10,Dylan Chavez,4-9,1-4,0-0,2,1,3,1,9,1,1,0,0,15,04/24/2022,EYBL Session 2 (Indianapolis)
11,Naithan George,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
12,Braeden Speed,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
13,Travis Torain,6-12,2-4,0-0,1,5,6,1,14,0,3,0,0,21,04/24/2022,EYBL Session 2 (Indianapolis)
14,Jovan Milicevic,4-12,1-2,4-6,1,0,1,2,13,2,0,0,0,32,04/24/2022,EYBL Session 2 (Indianapolis)
15,Gabriel Pickens,3-9,0-3,1-2,2,3,5,0,7,9,3,0,0,30,04/24/2022,EYBL Session 2 (Indianapolis)
16,Ibraham Souare,0-1,0-0,0-0,3,14,17,1,0,2,1,5,0,24,04/24/2022,EYBL Session 2 (Indianapolis)
17,Tracy Kalanda,3-7,1-5,4-4,0,2,2,2,11,4,1,0,2,28,04/24/2022,EYBL Session 2 (Indianapolis)
18,Thokbor David,1-2,0-0,0-0,0,2,2,0,2,0,2,0,0,10,04/24/2022,EYBL Session 2 (Indianapolis)
0,Marvel Allen,2-12,1-2,5-6,3,2,5,2,10,2,2,0,0,28,04/23/2022,EYBL Session 2 (Indianapolis)
1,Lucas Gibb,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
2,John Phillips,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
3,Landon Suarez,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
4,Kanaan Carlyle,2-9,1-7,0-2,1,3,4,3,5,4,2,0,2,26,04/23/2022,EYBL Session 2 (Indianapolis)
5,Thomas Holmes,0-0,0-0,2-2,0,0,0,0,2,1,0,0,1,5,04/23/2022,EYBL Session 2 (Indianapolis)
6,Arrinten Page,3-5,0-0,3-4,1,4,5,2,9,0,0,0,1,19,04/23/2022,EYBL Session 2 (Indianapolis)
7,Osmar Garcia,4-6,0-0,1-2,1,2,3,1,9,0,1,1,2,20,04/23/2022,EYBL Session 2 (Indianapolis)
8,Tahj Johnson,2-2,0-0,0-0,1,3,4,1,4,0,1,0,1,7,04/23/2022,EYBL Session 2 (Indianapolis)
9,Isaiah Collier,4-11,0-4,0-2,0,0,0,0,8,7,2,0,1,26,04/23/2022,EYBL Session 2 (Indianapolis)
10,Ethan Davis,3-5,0-0,3-4,1,3,4,3,9,0,0,2,5,18,04/23/2022,EYBL Session 2 (Indianapolis)
11,Seth Fitzgerald,2-3,0-0,0-0,0,0,0,0,4,0,0,1,0,11,04/23/2022,EYBL Session 2 (Indianapolis)
12,TBA,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
13,Lance Gill,0-4,0-2,0-0,1,1,2,2,0,0,2,0,0,11,04/23/2022,EYBL Session 2 (Indianapolis)
14,Chase Dawson,3-6,0-1,1-2,0,3,3,2,7,5,3,0,0,21,04/23/2022,EYBL Session 2 (Indianapolis)
15,Tajahri Cave,1-4,0-1,0-0,3,1,4,1,2,2,0,0,0,12,04/23/2022,EYBL Session 2 (Indianapolis)
16,Graham Worland,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
17,Perry Smith,4-7,0-0,0-2,2,2,4,2,8,0,2,1,1,20,04/23/2022,EYBL Session 2 (Indianapolis)
18,Jaiden Thompson,1-4,0-0,1-2,1,3,4,2,3,1,3,0,0,17,04/23/2022,EYBL Session 2 (Indianapolis)
19,Tai Hamilton,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
20,Isaiah Sutherland,1-4,0-2,0-0,1,1,2,1,2,1,0,0,0,9,04/23/2022,EYBL Session 2 (Indianapolis)
21,Ronald Horton,6-9,4-7,5-5,2,3,5,1,21,3,4,0,0,23,04/23/2022,EYBL Session 2 (Indianapolis)
22,Wesley Tubbs,5-10,1-3,0-0,1,6,7,4,11,6,4,0,0,22,04/23/2022,EYBL Session 2 (Indianapolis)
23,Aaron Hall,0-1,0-0,0-0,2,0,2,0,0,0,1,0,0,2,04/23/2022,EYBL Session 2 (Indianapolis)
24,Nicholas Dorn,3-9,2-5,0-0,2,0,2,2,8,0,1,1,1,22,04/23/2022,EYBL Session 2 (Indianapolis)
25,Truman Claytor,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
0,Mason Williams,3-7,1-4,1-2,0,3,3,2,8,6,3,1,2,31,04/24/2022,EYBL Session 2 (Indianapolis)
1,Isaiah Watts,3-11,1-4,1-2,1,2,3,3,8,3,0,0,1,17,04/24/2022,EYBL Session 2 (Indianapolis)
2,Cayden McDaniel,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
3,Trevon Blassingame,0-2,0-1,0-0,1,0,1,4,0,0,0,1,1,11,04/24/2022,EYBL Session 2 (Indianapolis)
4,Kamal Muhammad,0-0,0-0,0-0,0,3,3,3,0,2,1,0,0,13,04/24/2022,EYBL Session 2 (Indianapolis)
5,Jaylin Stewart,10-18,0-2,4-6,2,8,10,2,24,3,4,2,2,30,04/24/2022,EYBL Session 2 (Indianapolis)
6,Sherrell Mccullum,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
7,Semaj Brown,0-0,0-0,0-0,0,0,0,0,0,2,1,0,0,7,04/24/2022,EYBL Session 2 (Indianapolis)
8,Brooklyn Hicks,4-5,1-1,2-3,0,3,3,0,11,5,3,0,1,26,04/24/2022,EYBL Session 2 (Indianapolis)
9,Jacob Cofie,11-16,0-0,3-4,7,8,15,2,25,3,3,3,3,24,04/24/2022,EYBL Session 2 (Indianapolis)
10,Yemoni Howell,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
11,Javonte Taylor,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
12,Xavier Nesbitt,4-8,2-3,0-0,0,4,4,0,10,1,4,0,0,21,04/24/2022,EYBL Session 2 (Indianapolis)
13,Davius Loury,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
14,Antonio Lisenbee,0-0,0-0,0-0,0,1,1,1,0,0,0,0,0,9,04/24/2022,EYBL Session 2 (Indianapolis)
15,Solomon Mosley,2-3,0-0,0-0,1,0,1,4,4,1,1,1,2,12,04/24/2022,EYBL Session 2 (Indianapolis)
16,Jalen Hooks,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
17,C Oka,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
18,Ashton Williams,2-7,0-2,3-4,0,1,1,1,7,1,4,0,2,25,04/24/2022,EYBL Session 2 (Indianapolis)
19,Payton Pitts,1-4,0-0,1-1,0,2,2,1,3,1,0,0,1,16,04/24/2022,EYBL Session 2 (Indianapolis)
20,Donaven Younger,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
21,John Grudzinski,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
22,Darrin Ames,8-16,2-6,2-4,2,2,4,4,20,4,3,0,1,30,04/24/2022,EYBL Session 2 (Indianapolis)
23,A Jackson,2-11,1-4,1-2,1,6,7,1,6,4,4,1,1,26,04/24/2022,EYBL Session 2 (Indianapolis)
24,John Mccrear,2-4,0-0,4-7,1,0,1,4,8,1,1,0,0,21,04/24/2022,EYBL Session 2 (Indianapolis)
0,Taj DeGourville,4-5,1-1,5-9,2,4,6,3,14,2,1,0,2,22,04/24/2022,EYBL Session 2 (Indianapolis)
1,Ryder Elisaldez,4-5,0-0,0-0,0,3,3,1,8,4,3,0,0,15,04/24/2022,EYBL Session 2 (Indianapolis)
2,Anthony Gilkes,3-4,1-2,1-1,1,1,2,1,8,1,4,1,0,21,04/24/2022,EYBL Session 2 (Indianapolis)
3,Khaman Maker,1-3,0-0,0-0,1,3,4,4,2,1,0,3,0,14,04/24/2022,EYBL Session 2 (Indianapolis)
4,Josiah Cunningham,5-6,0-1,0-0,1,0,1,0,10,1,1,0,0,17,04/24/2022,EYBL Session 2 (Indianapolis)
5,Christopher Nwuli,3-5,0-1,0-0,0,7,7,1,6,3,2,1,0,21,04/24/2022,EYBL Session 2 (Indianapolis)
6,Anthony Nwuli,1-2,0-0,0-0,0,5,5,2,2,0,0,0,1,9,04/24/2022,EYBL Session 2 (Indianapolis)
7,john mobley,3-7,3-6,2-2,1,1,2,5,11,5,6,0,2,22,04/24/2022,EYBL Session 2 (Indianapolis)
8,Trent Perry,5-5,1-1,7-8,0,0,0,3,18,4,3,0,3,18,04/24/2022,EYBL Session 2 (Indianapolis)
9,Tahjavion Hurndon,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
10,Cedric Dixon,2-6,2-6,0-0,0,0,0,0,6,0,1,0,0,14,04/24/2022,EYBL Session 2 (Indianapolis)
11,Braeden Lloyd,5-9,3-5,4-5,0,1,1,0,17,3,5,0,4,26,04/24/2022,EYBL Session 2 (Indianapolis)
12,Dalen Fuller,1-2,1-1,0-0,0,0,0,4,3,0,1,0,0,14,04/24/2022,EYBL Session 2 (Indianapolis)
13,Darian Grant,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
14,Dayton Forsythe,4-8,1-3,4-5,0,1,1,5,13,6,2,0,3,31,04/24/2022,EYBL Session 2 (Indianapolis)
15,Dylan Warlick,7-13,1-1,4-8,2,4,6,0,19,2,1,0,2,32,04/24/2022,EYBL Session 2 (Indianapolis)
16,Reid Cason,0-0,0-0,0-0,0,1,1,0,0,0,1,0,0,6,04/24/2022,EYBL Session 2 (Indianapolis)
17,Erik Madrid,1-3,0-0,0-1,2,0,2,1,2,0,0,1,0,10,04/24/2022,EYBL Session 2 (Indianapolis)
18,Antonio Barrett,2-6,0-3,4-5,1,3,4,5,8,3,0,0,4,28,04/24/2022,EYBL Session 2 (Indianapolis)
0,Jason James,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
1,Reid Ducharme,5-14,2-5,0-0,0,6,6,2,12,6,3,0,1,32,04/23/2022,EYBL Session 2 (Indianapolis)
2,William Franks,2-6,1-4,0-0,2,3,5,0,5,3,2,0,0,28,04/23/2022,EYBL Session 2 (Indianapolis)
3,Darin Smith,0-1,0-0,0-0,0,2,2,0,0,1,0,1,0,12,04/23/2022,EYBL Session 2 (Indianapolis)
4,Joseph Thomas,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
5,K Davila-Diaz,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
6,Thomas Power,9-17,4-6,0-2,5,5,10,0,22,5,4,2,2,32,04/23/2022,EYBL Session 2 (Indianapolis)
7,Toriyan Johnson,0-2,0-0,1-2,1,2,3,0,1,0,1,0,0,9,04/23/2022,EYBL Session 2 (Indianapolis)
8,Gytis Auruskevicius,2-3,0-0,2-2,3,2,5,2,6,3,0,0,0,15,04/23/2022,EYBL Session 2 (Indianapolis)
9,Christopher Norman,7-23,1-4,6-7,3,3,6,2,21,1,1,1,3,32,04/23/2022,EYBL Session 2 (Indianapolis)
10,Kwame Evans,3-9,0-3,0-2,1,2,3,2,6,4,2,1,2,19,04/23/2022,EYBL Session 2 (Indianapolis)
11,Shawn Simmons,7-11,0-0,0-0,1,0,1,1,14,0,0,2,0,20,04/23/2022,EYBL Session 2 (Indianapolis)
12,Ralph Martino,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
13,Carlton Carrington,3-7,0-1,0-0,1,3,4,0,6,6,2,1,0,25,04/23/2022,EYBL Session 2 (Indianapolis)
14,Callum Crossman,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
15,Tyson Commander,1-4,0-2,0-0,0,0,0,1,2,1,0,0,1,15,04/23/2022,EYBL Session 2 (Indianapolis)
16,Marcus Banks,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
17,David Solomon,0-1,0-0,0-0,0,0,0,0,0,1,0,1,0,3,04/23/2022,EYBL Session 2 (Indianapolis)
18,Jayden Harris,0-1,0-1,0-0,0,0,0,0,0,1,0,0,0,3,04/23/2022,EYBL Session 2 (Indianapolis)
19,Delamortay Jones,2-3,0-0,0-0,1,0,1,0,4,0,0,0,0,7,04/23/2022,EYBL Session 2 (Indianapolis)
20,Trentyn Flowers,6-10,0-1,0-0,3,3,6,1,12,3,0,2,0,20,04/23/2022,EYBL Session 2 (Indianapolis)
21,Amani Hansberry,9-14,0-0,0-0,3,4,7,1,18,1,1,4,0,23,04/23/2022,EYBL Session 2 (Indianapolis)
22,Raymond Watts,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
23,Jahnathan Lamothe,2-10,1-6,2-2,1,9,10,4,7,9,6,1,5,25,04/23/2022,EYBL Session 2 (Indianapolis)
0,Caden Johnson,0-1,0-1,0-0,0,1,1,0,0,0,0,0,0,5,04/23/2022,EYBL Session 2 (Indianapolis)
1,Kerrington Kiel,2-5,0-1,0-0,1,2,3,1,4,1,1,0,0,11,04/23/2022,EYBL Session 2 (Indianapolis)
2,Alex Odam,2-3,0-0,1-1,0,0,0,1,5,2,1,0,3,14,04/23/2022,EYBL Session 2 (Indianapolis)
3,Darrin Thompson,1-6,0-2,0-0,0,3,3,1,2,2,3,0,1,19,04/23/2022,EYBL Session 2 (Indianapolis)
4,Stephen Olowoniyi,5-9,0-0,3-7,3,4,7,2,13,0,1,0,1,18,04/23/2022,EYBL Session 2 (Indianapolis)
5,Jonathan Caicedo,1-5,1-3,0-0,0,3,3,0,3,0,0,0,0,12,04/23/2022,EYBL Session 2 (Indianapolis)
6,Eltramon Smith,1-4,0-2,0-0,0,5,5,3,2,1,2,0,0,12,04/23/2022,EYBL Session 2 (Indianapolis)
7,Tyler Mallory,0-1,0-1,0-0,0,0,0,0,0,0,1,0,0,2,04/23/2022,EYBL Session 2 (Indianapolis)
8,Trent Edwards,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
9,Zachary Gray,1-7,1-6,0-0,1,1,2,0,3,0,1,0,2,19,04/23/2022,EYBL Session 2 (Indianapolis)
10,Camren Johnson,1-1,0-0,0-0,1,1,2,1,2,1,0,0,0,6,04/23/2022,EYBL Session 2 (Indianapolis)
11,Richard Wright,3-7,0-2,4-5,1,3,4,1,10,1,0,0,0,16,04/23/2022,EYBL Session 2 (Indianapolis)
12,John Broom,5-14,1-6,0-0,1,4,5,2,11,0,3,1,1,26,04/23/2022,EYBL Session 2 (Indianapolis)
13,Marvel Allen,2-13,0-0,0-2,1,5,6,3,4,4,2,1,2,26,04/23/2022,EYBL Session 2 (Indianapolis)
14,John Phillips,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/23/2022,EYBL Session 2 (Indianapolis)
15,Kanaan Carlyle,2-4,0-1,2-4,0,3,3,1,6,5,1,0,1,22,04/23/2022,EYBL Session 2 (Indianapolis)
16,Thomas Holmes,3-7,0-2,1-2,1,2,3,1,7,1,2,0,3,15,04/23/2022,EYBL Session 2 (Indianapolis)
17,Arrinten Page,1-4,0-0,0-0,1,2,3,3,2,0,0,1,0,8,04/23/2022,EYBL Session 2 (Indianapolis)
18,Osmar Garcia,4-5,0-0,0-0,3,2,5,3,8,0,1,0,0,14,04/23/2022,EYBL Session 2 (Indianapolis)
19,Tahj Johnson,3-5,0-0,0-2,1,7,8,1,6,0,1,1,0,19,04/23/2022,EYBL Session 2 (Indianapolis)
20,Isaiah Collier,8-14,6-12,1-2,0,4,4,1,23,4,1,0,2,24,04/23/2022,EYBL Session 2 (Indianapolis)
21,Ethan Davis,3-6,0-1,5-6,1,4,5,0,11,0,1,0,1,16,04/23/2022,EYBL Session 2 (Indianapolis)
22,Seth Fitzgerald,2-5,0-0,1-2,0,5,5,0,5,1,0,1,1,18,04/23/2022,EYBL Session 2 (Indianapolis)
0,Fabio Basili,2-2,0-0,1-2,1,0,1,0,5,2,2,0,0,4,04/22/2022,EYBL Session 2 (Indianapolis)
1,Jason Jackson,3-7,0-2,1-2,0,4,4,0,7,5,4,0,0,24,04/22/2022,EYBL Session 2 (Indianapolis)
2,Edgerrin James,8-15,1-2,6-6,0,4,4,1,23,7,0,0,3,29,04/22/2022,EYBL Session 2 (Indianapolis)
3,Cole White,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/22/2022,EYBL Session 2 (Indianapolis)
4,Jordan Burks,3-8,0-2,0-0,2,2,4,2,6,0,2,0,1,12,04/22/2022,EYBL Session 2 (Indianapolis)
5,Carson Cooper,2-5,0-0,1-2,6,2,8,1,5,0,4,2,0,10,04/22/2022,EYBL Session 2 (Indianapolis)
6,Dontrell Jenkins,0-2,0-1,0-0,1,2,3,3,0,1,0,0,0,13,04/22/2022,EYBL Session 2 (Indianapolis)
7,Tristan Gross,1-6,1-3,0-0,0,2,2,0,3,4,0,0,2,18,04/22/2022,EYBL Session 2 (Indianapolis)
8,Samuel Walters,6-9,2-5,4-7,2,4,6,3,18,1,2,1,0,26,04/22/2022,EYBL Session 2 (Indianapolis)
9,Sean Stewart,6-12,0-1,2-2,1,5,6,3,14,2,0,0,0,27,04/22/2022,EYBL Session 2 (Indianapolis)
10,Jaylen Curry,6-18,1-6,4-4,3,2,5,4,17,5,4,0,1,29,04/22/2022,EYBL Session 2 (Indianapolis)
11,Brandon Gardner,5-11,0-2,4-6,2,6,8,2,14,1,0,0,3,29,04/22/2022,EYBL Session 2 (Indianapolis)
12,Troy Mckoy,1-3,1-2,0-0,0,2,2,3,3,0,0,0,0,8,04/22/2022,EYBL Session 2 (Indianapolis)
13,Obinnaya Okafor,2-3,0-0,3-4,3,2,5,2,7,0,0,0,1,13,04/22/2022,EYBL Session 2 (Indianapolis)
14,L Hutchinson,1-5,0-3,0-0,0,1,1,0,2,3,0,0,0,11,04/22/2022,EYBL Session 2 (Indianapolis)
15,Adrian Myers,0-1,0-0,0-0,0,0,0,2,0,0,0,0,0,4,04/22/2022,EYBL Session 2 (Indianapolis)
16,Jimma James,4-7,0-2,0-0,1,3,4,0,8,1,1,0,1,22,04/22/2022,EYBL Session 2 (Indianapolis)
17,Jaden Daughtry,0-4,0-0,1-2,0,2,2,1,1,0,1,0,1,9,04/22/2022,EYBL Session 2 (Indianapolis)
18,Curtis Blair,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/22/2022,EYBL Session 2 (Indianapolis)
19,Jordann Dumont,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/22/2022,EYBL Session 2 (Indianapolis)
20,Tyler Mason,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/22/2022,EYBL Session 2 (Indianapolis)
21,Etienne Strothers,3-5,2-3,0-0,0,1,1,0,8,2,2,0,1,16,04/22/2022,EYBL Session 2 (Indianapolis)
22,Tremayne Parker,5-8,1-4,0-0,1,2,3,3,11,3,2,1,0,21,04/22/2022,EYBL Session 2 (Indianapolis)
23,"Wills, Aver",Jr,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,04/22/2022,EYBL Session 2 (Indianapolis)
24,Michael Montano,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/22/2022,EYBL Session 2 (Indianapolis)
0,Jalan Johnson,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
1,Amare Dugue,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
2,Adam Chiacchia,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
3,Keyshaun Tillery,5-11,1-3,3-4,0,2,2,4,14,4,2,1,1,21,04/24/2022,EYBL Session 2 (Indianapolis)
4,Deng Garang,3-5,0-1,1-1,0,2,2,2,7,2,1,1,0,14,04/24/2022,EYBL Session 2 (Indianapolis)
5,Andrew Erickson,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
6,Alexander Barber,2-3,1-2,0-0,0,0,0,3,5,0,1,0,0,14,04/24/2022,EYBL Session 2 (Indianapolis)
7,Mason Blackwood,4-8,1-3,1-2,2,6,8,1,10,1,1,0,0,24,04/24/2022,EYBL Session 2 (Indianapolis)
8,Damarius Owens,3-9,0-2,1-1,1,4,5,3,7,2,2,1,1,29,04/24/2022,EYBL Session 2 (Indianapolis)
9,Brian Blanchet,3-8,2-5,0-1,1,1,2,4,8,3,2,0,2,28,04/24/2022,EYBL Session 2 (Indianapolis)
10,Liam Dagostino,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0,04/24/2022,EYBL Session 2 (Indianapolis)
11,Carter Mungin,0-0,0-0,0-0,0,1,1,1,0,0,1,0,0,4,04/24/2022,EYBL Session 2 (Indianapolis)
12,Alexander Massung,2-4,0-0,0-1,1,0,1,0,4,2,0,0,0,13,04/24/2022,EYBL Session 2 (Indianapolis)
13,Bruce Wingate,0-1,0-0,1-2,1,1,2,5,1,1,0,0,0,13,04/24/2022,EYBL Session 2 (Indianapolis)
14,Abdur-Rahman De,1-5,1-3,3-4,1,0,1,0,6,2,1,0,0,26,04/24/2022,EYBL Session 2 (Indianapolis)
15,Daye Kaba,4-9,0-1,1-2,3,4,7,3,9,1,1,0,2,24,04/24/2022,EYBL Session 2 (Indianapolis)
16,Jakai Sanders,2-7,0-3,8-10,0,3,3,0,12,0,3,0,1,16,04/24/2022,EYBL Session 2 (Indianapolis)
17,Asad Pompey,3-5,3-4,2-2,0,3,3,2,11,2,1,0,0,23,04/24/2022,EYBL Session 2 (Indianapolis)
